date,indicator,value,period
20241210,원/달러 환율,1433.2,D
20241210,원/엔 환율,947.35,D
20241210,원/유로 환율,1512.67,D
20241211,원/달러 환율,1428.1,D
20241211,원/엔 환율,940.07,D
20241211,원/유로 환율,1503.79,D
20241212,원/달러 환율,1431.4,D
20241212,원/엔 환율,939.12,D
20241212,원/유로 환율,1502.68,D
20241213,원/달러 환율,1431.5,D
20241213,원/엔 환율,938.04,D
20241213,원/유로 환율,1498.71,D
20241216,원/달러 환율,1432.7,D
20241216,원/엔 환율,933.2,D
20241216,원/유로 환율,1505.12,D
20241217,원/달러 환율,1434.9,D
20241217,원/엔 환율,930.51,D
20241217,원/유로 환율,1508.15,D
20241218,원/달러 환율,1436.6,D
20241218,원/엔 환율,935.74,D
20241218,원/유로 환율,1507.35,D
20241219,원/달러 환율,1436.8,D
20241219,원/엔 환율,928.92,D
20241219,원/유로 환율,1488.31,D
20241220,원/달러 환율,1449.7,D
20241220,원/엔 환율,920.21,D
20241220,원/유로 환율,1502.25,D
20241223,원/달러 환율,1450.3,D
20241223,원/엔 환율,926.86,D
20241223,원/유로 환율,1514.19,D
20241224,원/달러 환율,1449.3,D
20241224,원/엔 환율,922.45,D
20241224,원/유로 환율,1508.07,D
20241226,원/달러 환율,1453.6,D
20241226,원/엔 환율,924.56,D
20241226,원/유로 환율,1511.53,D
20241227,원/달러 환율,1462.9,D
20241227,원/엔 환율,927.0,D
20241227,원/유로 환율,1524.85,D
20241230,원/달러 환율,1474.1,D
20241230,원/엔 환율,934.31,D
20241230,원/유로 환율,1537.85,D
20241231,원/달러 환율,1470.0,D
20241231,원/엔 환율,936.48,D
20241231,원/유로 환율,1528.73,D
202501,기준금리,3.0,M
20250102,원/달러 환율,1470.0,D
20250102,원/엔 환율,934.67,D
20250102,원/유로 환율,1521.96,D
20250103,원/달러 환율,1468.3,D
20250103,원/엔 환율,932.19,D
20250103,원/유로 환율,1507.43,D
20250106,원/달러 환율,1466.8,D
20250106,원/엔 환율,931.6,D
20250106,원/유로 환율,1511.39,D
20250107,원/달러 환율,1470.8,D
20250107,원/엔 환율,932.48,D
20250107,원/유로 환율,1527.79,D
20250108,원/달러 환율,1455.4,D
20250108,원/엔 환율,920.0,D
20250108,원/유로 환율,1505.1,D
20250109,원/달러 환율,1453.2,D
20250109,원/엔 환율,917.51,D
20250109,원/유로 환율,1499.41,D
20250110,원/달러 환율,1458.2,D
20250110,원/엔 환율,922.42,D
20250110,원/유로 환율,1502.02,D
20250113,원/달러 환율,1460.7,D
20250113,원/엔 환율,925.69,D
20250113,원/유로 환율,1495.83,D
20250114,원/달러 환율,1471.3,D
20250114,원/엔 환율,934.81,D
20250114,원/유로 환율,1508.89,D
20250115,원/달러 환율,1463.3,D
20250115,원/엔 환율,926.43,D
20250115,원/유로 환율,1508.08,D
20250116,원/달러 환율,1460.2,D
20250116,원/엔 환율,933.69,D
20250116,원/유로 환율,1502.84,D
20250117,원/달러 환율,1454.7,D
20250117,원/엔 환율,937.25,D
20250117,원/유로 환율,1498.7,D
20250120,원/달러 환율,1455.8,D
20250120,원/엔 환율,931.26,D
20250120,원/유로 환율,1495.62,D
20250121,원/달러 환율,1453.0,D
20250121,원/엔 환율,934.59,D
20250121,원/유로 환율,1514.46,D
20250122,원/달러 환율,1437.9,D
20250122,원/엔 환율,923.18,D
20250122,원/유로 환율,1496.21,D
20250123,원/달러 환율,1434.3,D
20250123,원/엔 환율,916.84,D
20250123,원/유로 환율,1492.75,D
20250124,원/달러 환율,1437.1,D
20250124,원/엔 환율,921.01,D
20250124,원/유로 환율,1496.74,D
20250131,원/달러 환율,1433.3,D
20250131,원/엔 환율,927.88,D
20250131,원/유로 환율,1488.84,D
202502,기준금리,2.75,M
20250203,원/달러 환율,1453.0,D
20250203,원/엔 환율,935.91,D
20250203,원/유로 환율,1491.5,D
20250204,원/달러 환율,1469.2,D
20250204,원/엔 환율,947.96,D
20250204,원/유로 환율,1520.25,D
20250205,원/달러 환율,1460.8,D
20250205,원/엔 환율,946.08,D
20250205,원/유로 환율,1515.8,D
20250206,원/달러 환율,1450.0,D
20250206,원/엔 환율,950.48,D
20250206,원/유로 환율,1508.0,D
20250207,원/달러 환율,1447.1,D
20250207,원/엔 환율,956.48,D
20250207,원/유로 환율,1502.81,D
20250210,원/달러 환율,1447.4,D
20250210,원/엔 환율,954.4,D
20250210,원/유로 환율,1491.55,D
20250211,원/달러 환율,1453.4,D
20250211,원/엔 환율,956.47,D
20250211,원/유로 환율,1497.73,D
20250212,원/달러 환율,1453.5,D
20250212,원/엔 환율,952.8,D
20250212,원/유로 환율,1506.26,D
20250213,원/달러 환율,1452.6,D
20250213,원/엔 환율,941.44,D
20250213,원/유로 환율,1508.74,D
20250214,원/달러 환율,1450.5,D
20250214,원/엔 환율,948.47,D
20250214,원/유로 환율,1517.8,D
20250217,원/달러 환율,1443.3,D
20250217,원/엔 환율,947.79,D
20250217,원/유로 환율,1514.02,D
20250218,원/달러 환율,1441.1,D
20250218,원/엔 환율,950.97,D
20250218,원/유로 환율,1510.63,D
20250219,원/달러 환율,1443.9,D
20250219,원/엔 환율,949.68,D
20250219,원/유로 환율,1508.3,D
20250220,원/달러 환율,1440.6,D
20250220,원/엔 환율,952.12,D
20250220,원/유로 환율,1501.61,D
20250221,원/달러 환율,1439.4,D
20250221,원/엔 환율,962.91,D
20250221,원/유로 환율,1511.95,D
20250224,원/달러 환율,1434.1,D
20250224,원/엔 환율,961.26,D
20250224,원/유로 환율,1502.79,D
20250225,원/달러 환율,1429.2,D
20250225,원/엔 환율,953.59,D
20250225,원/유로 환율,1495.51,D
20250226,원/달러 환율,1430.7,D
20250226,원/엔 환율,959.69,D
20250226,원/유로 환율,1504.74,D
20250227,원/달러 환율,1431.8,D
20250227,원/엔 환율,961.49,D
20250227,원/유로 환율,1501.74,D
20250228,원/달러 환율,1439.6,D
20250228,원/엔 환율,961.82,D
20250228,원/유로 환율,1496.97,D
202503,기준금리,2.75,M
20250304,원/달러 환율,1458.7,D
20250304,원/엔 환율,976.37,D
20250304,원/유로 환율,1529.37,D
20250305,원/달러 환율,1459.6,D
20250305,원/엔 환율,973.42,D
20250305,원/유로 환율,1552.14,D
20250306,원/달러 환율,1456.0,D
20250306,원/엔 환율,978.26,D
20250306,원/유로 환율,1571.24,D
20250307,원/달러 환율,1441.6,D
20250307,원/엔 환율,974.28,D
20250307,원/유로 환율,1555.92,D
20250310,원/달러 환율,1446.3,D
20250310,원/엔 환율,980.54,D
20250310,원/유로 환율,1569.52,D
20250311,원/달러 환율,1451.5,D
20250311,원/엔 환율,988.29,D
20250311,원/유로 환율,1573.57,D
20250312,원/달러 환율,1457.9,D
20250312,원/엔 환율,986.0,D
20250312,원/유로 환율,1591.44,D
20250313,원/달러 환율,1452.0,D
20250313,원/엔 환율,979.86,D
20250313,원/유로 환율,1581.01,D
20250314,원/달러 환율,1451.9,D
20250314,원/엔 환율,981.64,D
20250314,원/유로 환율,1575.6,D
20250317,원/달러 환율,1454.8,D
20250317,원/엔 환율,979.33,D
20250317,원/유로 환율,1583.26,D
20250318,원/달러 환율,1448.0,D
20250318,원/엔 환율,969.37,D
20250318,원/유로 환율,1581.14,D
20250319,원/달러 환율,1447.1,D
20250319,원/엔 환율,968.74,D
20250319,원/유로 환율,1583.42,D
20250320,원/달러 환율,1452.3,D
20250320,원/엔 환율,976.7,D
20250320,원/유로 환율,1584.1,D
20250321,원/달러 환율,1459.2,D
20250321,원/엔 환율,981.14,D
20250321,원/유로 환율,1584.33,D
20250324,원/달러 환율,1466.9,D
20250324,원/엔 환율,980.65,D
20250324,원/유로 환율,1587.33,D
20250325,원/달러 환율,1466.9,D
20250325,원/엔 환율,973.36,D
20250325,원/유로 환율,1584.62,D
20250326,원/달러 환율,1469.6,D
20250326,원/엔 환율,980.09,D
20250326,원/유로 환율,1585.33,D
20250327,원/달러 환율,1465.3,D
20250327,원/엔 환율,974.37,D
20250327,원/유로 환율,1573.15,D
20250328,원/달러 환율,1466.8,D
20250328,원/엔 환율,971.26,D
20250328,원/유로 환율,1583.78,D
20250331,원/달러 환율,1466.5,D
20250331,원/엔 환율,981.76,D
20250331,원/유로 환율,1587.85,D
202504,기준금리,2.75,M
20250401,원/달러 환율,1470.6,D
20250401,원/엔 환율,980.11,D
20250401,원/유로 환율,1590.9,D
20250402,원/달러 환율,1471.7,D
20250402,원/엔 환율,982.48,D
20250402,원/유로 환율,1589.14,D
20250403,원/달러 환율,1467.8,D
20250403,원/엔 환율,989.95,D
20250403,원/유로 환율,1592.05,D
20250404,원/달러 환율,1467.0,D
20250404,원/엔 환율,1006.0,D
20250404,원/유로 환율,1620.89,D
20250407,원/달러 환율,1439.3,D
20250407,원/엔 환율,992.45,D
20250407,원/유로 환율,1582.15,D
20250408,원/달러 환율,1465.9,D
20250408,원/엔 환율,990.91,D
20250408,원/유로 환율,1600.1,D
20250409,원/달러 환율,1470.2,D
20250409,원/엔 환율,1008.61,D
20250409,원/유로 환율,1613.1,D
20250410,원/달러 환율,1482.9,D
20250410,원/엔 환율,1004.81,D
20250410,원/유로 환율,1624.22,D
20250411,원/달러 환율,1458.5,D
20250411,원/엔 환율,1012.07,D
20250411,원/유로 환율,1635.56,D
20250414,원/달러 환율,1450.8,D
20250414,원/엔 환율,1009.74,D
20250414,원/유로 환율,1644.41,D
20250415,원/달러 환율,1427.4,D
20250415,원/엔 환율,996.41,D
20250415,원/유로 환율,1619.31,D
20250416,원/달러 환율,1423.3,D
20250416,원/엔 환율,993.89,D
20250416,원/유로 환율,1606.48,D
20250417,원/달러 환율,1427.4,D
20250417,원/엔 환율,1006.42,D
20250417,원/유로 환율,1626.88,D
20250418,원/달러 환율,1419.9,D
20250418,원/엔 환율,997.26,D
20250418,원/유로 환율,1614.78,D
20250421,원/달러 환율,1421.5,D
20250421,원/엔 환율,1003.53,D
20250421,원/유로 환율,1626.12,D
20250422,원/달러 환율,1418.9,D
20250422,원/엔 환율,1007.99,D
20250422,원/유로 환율,1634.43,D
20250423,원/달러 환율,1422.6,D
20250423,원/엔 환율,996.99,D
20250423,원/유로 환율,1615.15,D
20250424,원/달러 환율,1426.6,D
20250424,원/엔 환율,997.03,D
20250424,원/유로 환율,1616.98,D
20250425,원/달러 환율,1430.2,D
20250425,원/엔 환율,1001.68,D
20250425,원/유로 환율,1628.28,D
20250428,원/달러 환율,1434.6,D
20250428,원/엔 환율,997.88,D
20250428,원/유로 환율,1628.41,D
20250429,원/달러 환율,1439.3,D
20250429,원/엔 환율,1011.85,D
20250429,원/유로 환율,1642.1,D
20250430,원/달러 환율,1438.5,D
20250430,원/엔 환율,1011.07,D
20250430,원/유로 환율,1638.24,D
202505,기준금리,2.5,M
20250502,원/달러 환율,1426.9,D
20250502,원/엔 환율,980.89,D
20250502,원/유로 환율,1611.54,D
20250507,원/달러 환율,1426.6,D
20250507,원/엔 환율,995.92,D
20250507,원/유로 환율,1617.27,D
20250508,원/달러 환율,1394.1,D
20250508,원/엔 환율,969.17,D
20250508,원/유로 환율,1575.82,D
20250509,원/달러 환율,1396.0,D
20250509,원/엔 환율,956.69,D
20250509,원/유로 환율,1567.22,D
20250512,원/달러 환율,1405.6,D
20250512,원/엔 환율,964.23,D
20250512,원/유로 환율,1578.35,D
20250513,원/달러 환율,1400.4,D
20250513,원/엔 환율,943.38,D
20250513,원/유로 환율,1553.25,D
20250514,원/달러 환율,1413.7,D
20250514,원/엔 환율,958.67,D
20250514,원/유로 환율,1581.72,D
20250515,원/달러 환율,1415.8,D
20250515,원/엔 환율,966.12,D
20250515,원/유로 환율,1583.64,D
20250516,원/달러 환율,1399.6,D
20250516,원/엔 환율,961.96,D
20250516,원/유로 환율,1566.43,D
20250519,원/달러 환율,1394.3,D
20250519,원/엔 환율,960.43,D
20250519,원/유로 환율,1560.36,D
20250520,원/달러 환율,1398.0,D
20250520,원/엔 환율,964.5,D
20250520,원/유로 환율,1570.51,D
20250521,원/달러 환율,1392.6,D
20250521,원/엔 환율,964.5,D
20250521,원/유로 환율,1571.2,D
20250522,원/달러 환율,1387.1,D
20250522,원/엔 환율,962.96,D
20250522,원/유로 환율,1569.85,D
20250523,원/달러 환율,1378.4,D
20250523,원/엔 환율,958.59,D
20250523,원/유로 환율,1555.94,D
20250526,원/달러 환율,1376.9,D
20250526,원/엔 환율,964.05,D
20250526,원/유로 환율,1566.36,D
20250527,원/달러 환율,1365.0,D
20250527,원/엔 환율,956.62,D
20250527,원/유로 환율,1554.74,D
20250528,원/달러 환율,1368.3,D
20250528,원/엔 환율,948.79,D
20250528,원/유로 환율,1551.04,D
20250529,원/달러 환율,1374.6,D
20250529,원/엔 환율,946.56,D
20250529,원/유로 환율,1551.17,D
20250530,원/달러 환율,1381.4,D
20250530,원/엔 환율,959.27,D
20250530,원/유로 환율,1571.14,D
202506,기준금리,2.5,M
20250602,원/달러 환율,1375.7,D
20250602,원/엔 환율,956.78,D
20250602,원/유로 환율,1562.73,D
20250604,원/달러 환율,1376.9,D
20250604,원/엔 환율,956.75,D
20250604,원/유로 환율,1566.29,D
20250605,원/달러 환율,1373.8,D
20250605,원/엔 환율,962.18,D
20250605,원/유로 환율,1569.09,D
20250609,원/달러 환율,1359.0,D
20250609,원/엔 환율,939.48,D
20250609,원/유로 환율,1550.21,D
20250610,원/달러 환율,1358.9,D
20250610,원/엔 환율,939.47,D
20250610,원/유로 환율,1552.07,D
20250611,원/달러 환율,1359.9,D
20250611,원/엔 환율,938.35,D
20250611,원/유로 환율,1554.64,D
20250612,원/달러 환율,1368.8,D
20250612,원/엔 환율,948.94,D
20250612,원/유로 환율,1575.08,D
20250613,원/달러 환율,1362.9,D
20250613,원/엔 환율,950.22,D
20250613,원/유로 환율,1579.81,D
20250616,원/달러 환율,1366.8,D
20250616,원/엔 환율,945.59,D
20250616,원/유로 환율,1576.81,D
20250617,원/달러 환율,1363.6,D
20250617,원/엔 환율,942.66,D
20250617,원/유로 환율,1576.25,D
20250618,원/달러 환율,1361.7,D
20250618,원/엔 환율,936.87,D
20250618,원/유로 환율,1563.03,D
20250619,원/달러 환율,1373.2,D
20250619,원/엔 환율,946.87,D
20250619,원/유로 환율,1576.3,D
20250620,원/달러 환율,1379.6,D
20250620,원/엔 환율,948.6,D
20250620,원/유로 환율,1586.75,D
20250623,원/달러 환율,1369.4,D
20250623,원/엔 환율,935.54,D
20250623,원/유로 환율,1573.17,D
20250624,원/달러 환율,1381.9,D
20250624,원/엔 환율,947.16,D
20250624,원/유로 환율,1602.66,D
20250625,원/달러 환율,1365.0,D
20250625,원/엔 환율,941.9,D
20250625,원/유로 환율,1584.77,D
20250626,원/달러 환율,1360.9,D
20250626,원/엔 환율,938.2,D
20250626,원/유로 환율,1588.17,D
20250627,원/달러 환율,1357.6,D
20250627,원/엔 환율,939.26,D
20250627,원/유로 환율,1587.1,D
20250630,원/달러 환율,1356.4,D
20250630,원/엔 환율,938.98,D
20250630,원/유로 환율,1591.8,D
202507,기준금리,2.5,M
20250701,원/달러 환율,1353.6,D
20250701,원/엔 환율,940.65,D
20250701,원/유로 환율,1595.42,D
20250702,원/달러 환율,1352.6,D
20250702,원/엔 환율,943.01,D
20250702,원/유로 환율,1596.34,D
20250703,원/달러 환율,1359.4,D
20250703,원/엔 환율,946.82,D
20250703,원/유로 환율,1604.02,D
20250704,원/달러 환율,1358.1,D
20250704,원/엔 환율,937.43,D
20250704,원/유로 환율,1597.06,D
20250707,원/달러 환율,1364.2,D
20250707,원/엔 환율,943.95,D
20250707,원/유로 환율,1607.1,D
20250708,원/달러 환율,1366.6,D
20250708,원/엔 환율,936.77,D
20250708,원/유로 환율,1603.91,D
20250709,원/달러 환율,1368.0,D
20250709,원/엔 환율,932.77,D
20250709,원/유로 환율,1604.19,D
20250710,원/달러 환율,1373.8,D
20250710,원/엔 환율,939.25,D
20250710,원/유로 환율,1610.64,D
20250711,원/달러 환율,1373.0,D
20250711,원/엔 환율,939.32,D
20250711,원/유로 환율,1607.1,D
20250714,원/달러 환율,1374.7,D
20250714,원/엔 환율,932.16,D
20250714,원/유로 환율,1604.07,D
20250715,원/달러 환율,1378.5,D
20250715,원/엔 환율,932.52,D
20250715,원/유로 환율,1608.02,D
20250716,원/달러 환율,1382.7,D
20250716,원/엔 환율,928.77,D
20250716,원/유로 환율,1604.49,D
20250717,원/달러 환율,1387.1,D
20250717,원/엔 환율,937.9,D
20250717,원/유로 환율,1614.17,D
20250718,원/달러 환율,1390.8,D
20250718,원/엔 환율,937.73,D
20250718,원/유로 환율,1615.76,D
20250721,원/달러 환율,1391.9,D
20250721,원/엔 환율,936.64,D
20250721,원/유로 환율,1618.29,D
20250722,원/달러 환율,1391.1,D
20250722,원/엔 환율,943.66,D
20250722,원/유로 환율,1626.82,D
20250723,원/달러 환율,1386.3,D
20250723,원/엔 환율,945.02,D
20250723,원/유로 환율,1628.63,D
20250724,원/달러 환율,1379.1,D
20250724,원/엔 환율,941.94,D
20250724,원/유로 환율,1623.89,D
20250725,원/달러 환율,1368.7,D
20250725,원/엔 환율,930.96,D
20250725,원/유로 환율,1608.91,D
20250728,원/달러 환율,1376.0,D
20250728,원/엔 환율,931.21,D
20250728,원/유로 환율,1617.69,D
20250729,원/달러 환율,1379.6,D
20250729,원/엔 환율,928.96,D
20250729,원/유로 환율,1599.58,D
20250730,원/달러 환율,1391.4,D
20250730,원/엔 환율,936.88,D
20250730,원/유로 환율,1607.07,D
20250731,원/달러 환율,1382.9,D
20250731,원/엔 환율,926.1,D
20250731,원/유로 환율,1579.62,D
202508,기준금리,2.5,M
20250801,원/달러 환율,1390.4,D
20250801,원/엔 환율,922.78,D
20250801,원/유로 환율,1588.18,D
20250804,원/달러 환율,1399.3,D
20250804,원/엔 환율,950.1,D
20250804,원/유로 환율,1620.6,D
20250805,원/달러 환율,1384.9,D
20250805,원/엔 환율,943.42,D
20250805,원/유로 환율,1604.13,D
20250806,원/달러 환율,1386.7,D
20250806,원/엔 환율,939.66,D
20250806,원/유로 환율,1605.31,D
20250807,원/달러 환율,1389.5,D
20250807,원/엔 환율,943.89,D
20250807,원/유로 환율,1620.43,D
20250808,원/달러 환율,1384.2,D
20250808,원/엔 환율,942.5,D
20250808,원/유로 환율,1615.71,D
20250811,원/달러 환율,1386.0,D
20250811,원/엔 환율,938.07,D
20250811,원/유로 환율,1614.2,D
20250812,원/달러 환율,1388.3,D
20250812,원/엔 환율,936.74,D
20250812,원/유로 환율,1612.44,D
20250813,원/달러 환율,1390.2,D
20250813,원/엔 환율,940.72,D
20250813,원/유로 환율,1623.41,D
20250814,원/달러 환율,1383.8,D
20250814,원/엔 환율,940.05,D
20250814,원/유로 환율,1620.29,D
20250818,원/달러 환율,1382.2,D
20250818,원/엔 환율,938.52,D
20250818,원/유로 환율,1618.56,D
20250819,원/달러 환율,1385.3,D
20250819,원/엔 환율,936.39,D
20250819,원/유로 환율,1616.16,D
20250820,원/달러 환율,1389.4,D
20250820,원/엔 환율,940.95,D
20250820,원/유로 환율,1618.1,D
20250821,원/달러 환율,1397.5,D
20250821,원/엔 환율,948.13,D
20250821,원/유로 환율,1628.16,D
20250822,원/달러 환율,1398.1,D
20250822,원/엔 환율,942.15,D
20250822,원/유로 환율,1623.4,D
20250825,원/달러 환율,1395.6,D
20250825,원/엔 환율,948.65,D
20250825,원/유로 환율,1634.6,D
20250826,원/달러 환율,1386.3,D
20250826,원/엔 환율,937.92,D
20250826,원/유로 환율,1610.67,D
20250827,원/달러 환율,1391.2,D
20250827,원/엔 환율,943.51,D
20250827,원/유로 환율,1619.57,D
20250828,원/달러 환율,1395.7,D
20250828,원/엔 환율,947.52,D
20250828,원/유로 환율,1625.08,D
20250829,원/달러 환율,1388.6,D
20250829,원/엔 환율,944.79,D
20250829,원/유로 환율,1621.61,D
202509,기준금리,2.5,M
20250901,원/달러 환율,1387.7,D
20250901,원/엔 환율,943.05,D
20250901,원/유로 환율,1621.87,D
20250902,원/달러 환율,1392.4,D
20250902,원/엔 환율,946.25,D
20250902,원/유로 환율,1630.78,D
20250903,원/달러 환율,1392.2,D
20250903,원/엔 환율,937.41,D
20250903,원/유로 환율,1619.76,D
20250904,원/달러 환율,1393.8,D
20250904,원/엔 환율,941.72,D
20250904,원/유로 환율,1625.17,D
20250905,원/달러 환율,1392.7,D
20250905,원/엔 환율,937.88,D
20250905,원/유로 환율,1622.43,D
20250908,원/달러 환율,1391.8,D
20250908,원/엔 환율,938.28,D
20250908,원/유로 환율,1629.45,D
20250909,원/달러 환율,1390.4,D
20250909,원/엔 환율,943.25,D
20250909,원/유로 환율,1635.74,D
20250910,원/달러 환율,1386.6,D
20250910,원/엔 환율,940.93,D
20250910,원/유로 환율,1623.85,D
20250911,원/달러 환율,1387.6,D
20250911,원/엔 환율,941.7,D
20250911,원/유로 환율,1624.05,D
20250912,원/달러 환율,1389.4,D
20250912,원/엔 환율,943.79,D
20250912,원/유로 환율,1630.88,D
20250915,원/달러 환율,1388.7,D
20250915,원/엔 환율,940.15,D
20250915,원/유로 환율,1628.67,D
20250916,원/달러 환율,1389.5,D
20250916,원/엔 환율,942.7,D
20250916,원/유로 환율,1634.54,D
20250917,원/달러 환율,1382.3,D
20250917,원/엔 환율,943.77,D
20250917,원/유로 환율,1640.58,D
20250918,원/달러 환율,1380.0,D
20250918,원/엔 환율,939.83,D
20250918,원/유로 환율,1631.44,D
20250919,원/달러 환율,1384.6,D
20250919,원/엔 환율,935.76,D
20250919,원/유로 환율,1632.1,D
20250922,원/달러 환율,1393.6,D
20250922,원/엔 환율,941.53,D
20250922,원/유로 환율,1635.95,D
20250923,원/달러 환율,1394.0,D
20250923,원/엔 환율,943.68,D
20250923,원/유로 환율,1645.13,D
20250924,원/달러 환율,1393.8,D
20250924,원/엔 환율,944.02,D
20250924,원/유로 환율,1646.57,D
20250925,원/달러 환율,1394.9,D
20250925,원/엔 환율,937.31,D
20250925,원/유로 환율,1638.17,D
20250926,원/달러 환율,1400.4,D
20250926,원/엔 환율,935.19,D
20250926,원/유로 환율,1633.99,D
20250929,원/달러 환율,1411.6,D
20250929,원/엔 환율,944.44,D
20250929,원/유로 환율,1652.35,D
20250930,원/달러 환율,1402.2,D
20250930,원/엔 환율,943.73,D
20250930,원/유로 환율,1644.5,D
202510,기준금리,2.5,M
20251001,원/달러 환율,1403.2,D
20251001,원/엔 환율,949.26,D
20251001,원/유로 환율,1647.71,D
20251002,원/달러 환율,1406.0,D
20251002,원/엔 환율,956.43,D
20251002,원/유로 환율,1650.08,D
20251010,원/달러 환율,1401.9,D
20251010,원/엔 환율,915.08,D
20251010,원/유로 환율,1620.6,D
20251013,원/달러 환율,1420.5,D
20251013,원/엔 환율,935.49,D
20251013,원/유로 환율,1649.2,D
20251014,원/달러 환율,1427.7,D
20251014,원/엔 환율,937.0,D
20251014,원/유로 환율,1651.14,D
20251015,원/달러 환율,1428.4,D
20251015,원/엔 환율,940.88,D
20251015,원/유로 환율,1657.52,D
20251016,원/달러 환율,1424.4,D
20251016,원/엔 환율,943.59,D
20251016,원/유로 환율,1658.93,D
20251017,원/달러 환율,1419.1,D
20251017,원/엔 환율,944.68,D
20251017,원/유로 환율,1659.92,D
20251020,원/달러 환율,1419.5,D
20251020,원/엔 환율,940.66,D
20251020,원/유로 환율,1654.57,D
20251021,원/달러 환율,1420.2,D
20251021,원/엔 환율,941.9,D
20251021,원/유로 환율,1653.61,D
20251022,원/달러 환율,1423.7,D
20251022,원/엔 환율,937.2,D
20251022,원/유로 환율,1651.56,D
20251023,원/달러 환율,1430.1,D
20251023,원/엔 환율,941.2,D
20251023,원/유로 환율,1660.49,D
20251024,원/달러 환율,1436.6,D
20251024,원/엔 환율,941.23,D
20251024,원/유로 환율,1668.83,D
20251027,원/달러 환율,1436.1,D
20251027,원/엔 환율,937.77,D
20251027,원/유로 환율,1669.83,D
20251028,원/달러 환율,1432.5,D
20251028,원/엔 환율,937.75,D
20251028,원/유로 환율,1668.93,D
20251029,원/달러 환율,1434.3,D
20251029,원/엔 환율,942.84,D
20251029,원/유로 환율,1671.03,D
20251030,원/달러 환율,1433.0,D
20251030,원/엔 환율,938.38,D
20251030,원/유로 환율,1662.71,D
20251031,원/달러 환율,1423.2,D
20251031,원/엔 환율,923.62,D
20251031,원/유로 환율,1646.5,D
20251103,원/달러 환율,1427.4,D
20251103,원/엔 환율,926.1,D
20251103,원/유로 환율,1646.72,D
20251104,원/달러 환율,1429.0,D
20251104,원/엔 환율,926.69,D
20251104,원/유로 환율,1646.14,D
20251105,원/달러 환율,1437.7,D
20251105,원/엔 환율,935.61,D
20251105,원/유로 환율,1650.91,D
20251106,원/달러 환율,1447.0,D
20251106,원/엔 환율,939.43,D
20251106,원/유로 환율,1663.25,D
20251107,원/달러 환율,1445.6,D
20251107,원/엔 환율,944.87,D
20251107,원/유로 환율,1669.45,D
20251110,원/달러 환율,1454.0,D
20251110,원/엔 환율,945.54,D
20251110,원/유로 환율,1679.15,D
20251111,원/달러 환율,1453.7,D
20251111,원/엔 환율,943.26,D
20251111,원/유로 환율,1680.4,D
20251112,원/달러 환율,1463.2,D
20251112,원/엔 환율,949.33,D
20251112,원/유로 환율,1694.75,D
20251113,원/달러 환율,1466.4,D
20251113,원/엔 환율,947.75,D
20251113,원/유로 환율,1700.0,D
20251114,원/달러 환율,1469.5,D
20251114,원/엔 환율,950.67,D
20251114,원/유로 환율,1708.96,D
20251117,원/달러 환율,1458.5,D
20251117,원/엔 환율,944.1,D
20251117,원/유로 환율,1695.29,D
20251118,원/달러 환율,1458.3,D
20251118,원/엔 환율,939.51,D
20251118,원/유로 환율,1690.46,D
20251119,원/달러 환율,1465.2,D
20251119,원/엔 환율,942.13,D
20251119,원/유로 환율,1696.77,D
20251120,원/달러 환율,1465.0,D
20251120,원/엔 환율,932.76,D
20251120,원/유로 환율,1690.54,D
20251121,원/달러 환율,1468.4,D
20251121,원/엔 환율,933.03,D
20251121,원/유로 환율,1692.4,D
20251124,원/달러 환율,1472.0,D
20251124,원/엔 환율,939.94,D
20251124,원/유로 환율,1694.42,D
20251125,원/달러 환율,1473.5,D
20251125,원/엔 환율,939.04,D
20251125,원/유로 환율,1697.84,D
20251126,원/달러 환율,1473.5,D
20251126,원/엔 환율,944.01,D
20251126,원/유로 환율,1704.99,D
20251127,원/달러 환율,1462.7,D
20251127,원/엔 환율,935.56,D
20251127,원/유로 환율,1696.37,D
20251128,원/달러 환율,1464.8,D
20251128,원/엔 환율,937.29,D
20251128,원/유로 환율,1699.17,D
20251201,원/달러 환율,1465.9,D
20251201,원/엔 환율,939.47,D
20251201,원/유로 환율,1701.18,D
20251202,원/달러 환율,1469.1,D
20251202,원/엔 환율,945.15,D
20251202,원/유로 환율,1705.55,D
