timestamp,keyword,title,link,description,pubDate,
2025-11-06 9:38,반도체,황기연 신임 수은 행장 &quot;통상 어려움 겪는 수출기업 지원 최우선&quot;,https://www.mediapen.com/news/view/1055931,"황 행장은 &quot;미래성장을 견인할 전략산업을 선제적으로 육성하는데 수은의 역량을 집중하겠다&quot;며 &quot;AI·<b>반도체</b>·바이오·방산 등 미래성장 분야의 핵심기술 개발과 수출역량 강화를 적극 지원하는 한편, AI 대전환을 위한 주요... ","Thu, 06 Nov 2025 18:34:00 +0900",
2025-11-06 9:38,반도체,"네이버, AI 에이전트 내년 공개…피지컬 AI 승부수",https://n.news.naver.com/mnews/article/374/0000473390?sid=101,"또 <b>반도체</b>·자동차 등 국내 제조업 분야 AI 전환을 지원하기 위해 '피지컬 AI' 개발에 속도를 내고 데이터센터 투자를 확대할 계획입니다. 네이버는 이와 함께 자체 개발 중인 휴머노이드 로봇, '미니로이드' 이달 말... ","Thu, 06 Nov 2025 18:32:00 +0900",
2025-11-06 9:38,반도체,그들만의 러브샷···당신은 누구와 해야 하는가?,https://www.m-economynews.com/news/article.html?no=61494,"그러니 그들은 AI와 <b>반도체</b>, 모빌리티의 삼각동맹으로 세상에서 가장 비싼 러브샷을 보여준 셈이다.... 그들은 인공지능과 <b>반도체</b>, 자율주행으로 세상을 설계하는 사람들이다. 인류의 두뇌를 대신 만들어 주는 기술의... ","Thu, 06 Nov 2025 18:32:00 +0900",
2025-11-06 9:38,반도체,"젠슨 황 만난 이재용, 이번엔 벤츠 회장...'전장' 협력 가능성↑",https://n.news.naver.com/mnews/article/469/0000896168?sid=102,"두 회사의 협력 범위가 <b>반도체</b>, 배터리, 디스플레이 등으로 넓어질 수 있다는 관측이 나온다. 삼성전자와... 삼성전자 <b>반도체</b> 사업을 맡고 있는 디바이스솔루션(DS) 부문과 삼성SDI는 글로벌 차량 업체 중 BMW와 아우디... ","Thu, 06 Nov 2025 18:31:00 +0900",
2025-11-06 9:38,반도체,'AI 3강' 외치면서 전략 사용 줄여라?...현실 외면한 에너지 정책,https://www.ajunews.com/view/20251106155408657,AI 데이터센터 신설·운영 외에도 글로벌 <b>반도체</b> 수요 증가에 따른 설비 증설 등 산업용 전력 공급 확대가 불가피한 상황에서 에너지 소비 감축 원칙론을 내세우는 것은 기업은 물론 국가 경제에도 악영향을 미친다.... ,"Thu, 06 Nov 2025 18:30:00 +0900",
2025-11-06 9:38,반도체,"넥스페리아 사태, 미중 무역 전쟁과 함께 ‘휴전’",https://www.weeklytrade.co.kr/news/view.html?section=1&category=136&item=&no=97175,"팬데믹 때 겪은 ‘차량용 <b>반도체</b> 공급난’, 재발 전에 불 껐다지만산업 패권 두고 경쟁 지속… 갈등의 불씨 완전히 사라지지 않아코로나19 팬데믹 이후 또다시 세계 자동차 산업 <b>반도체</b> 공급망을 뒤흔들었던 ‘넥스페리아... ","Thu, 06 Nov 2025 18:30:00 +0900",
2025-11-06 9:38,반도체,"대덕전자, 3분기 어닝 서프라이즈...&quot;FC-BGA 응용처 확대&quot;",http://www.thelec.kr/news/articleView.html?idxno=43454,"(자료: 대덕전자) <b>반도체</b> 기판 업체 대덕전자가 3분기 영업이익이 전년 대비 165% 급증했다. 고부가 <b>반도체</b> 기판 플립칩(FC)-볼그리드어레이(BGA) 수요 약진으로 생산라인 가동률이 회복되고, 단위당 고정비... ","Thu, 06 Nov 2025 18:30:00 +0900",
2025-11-06 9:38,반도체,‘에코델타 데이터센터’ 5000평 추가 확보,https://n.news.naver.com/mnews/article/082/0001352510?sid=101,"대성문 채창호 대표는 “에코델타시티가 단순한 데이터센터 집적단지를 넘어 AI, 클라우드, <b>반도체</b>가 결합된 국가 디지털 인프라의 전략 거점으로 자리잡도록 노력하겠다”고 밝혔다.","Thu, 06 Nov 2025 18:30:00 +0900",
2025-11-06 9:38,반도체,"삼성전자-LG, 나란히 ‘CES 2026 최고 혁신상’ 수상",https://n.news.naver.com/mnews/article/020/0003672630?sid=101,"삼성전자는 영상디스플레이 12개, 생활가전 4개, 모바일 3개, <b>반도체</b> 7개, 하만 1개 등 27개의 혁신상을... 또 <b>반도체</b> 부문에서 양자보안 칩이 사이버보안 부문 최고혁신상을 받았다. 삼성SDI는 초고출력 원통형... ","Thu, 06 Nov 2025 18:29:00 +0900",
2025-11-06 9:38,반도체,개미들 '하락 베팅' 심상치 않다…'공매도 지표' 대차거래잔액 125조 돌...,https://www.thepublic.kr/news/articleView.html?idxno=282663,67%) ▲한미<b>반도체</b>(4.4%) ▲코스맥스(4.14%) ▲코스모신소재(3.94%) ▲덴티움(3.94%) 순이다. <b>반도체</b>와 이차전지업종 중심으로 투자자 우려가 커졌다. 코스닥에서는 시가총액 대비 공매도 순보유잔액 비율이 높은 기업은... ,"Thu, 06 Nov 2025 18:28:00 +0900",
2025-11-06 9:38,반도체,"'<b>반도체</b> 슈퍼 사이클' 속 협력사들 명암 엇갈려… 삼성은 특수, SK는 부...",https://www.thepublic.kr/news/articleView.html?idxno=282659,"메모리 <b>반도체</b> 시장이 초호황기(슈퍼 사이클)에 진입했지만, 장비 공급사들의 실적은 온도차를 보이고... 같은 기간 한미<b>반도체</b>의 영업 이익도 678억원으로 31.7% 줄었다. 두 회사 모두 SK하이닉스에 대한 매출 비중이... ","Thu, 06 Nov 2025 18:28:00 +0900",
